"";"Num_Acc";"catr";"circ";"nbv";"vosp";"prof";"plan";"surf";"infra";"situ";"vma"
"49269";"202100049269";"4";"1";"4";"0";"1";"1";"1";"0";"1";"70"
"49270";"202100049270";"4";"1";"2";"0";"2";"1";"1";"0";"1";"50"
"49271";"202100049271";"4";"3";"0";"3";"2";"1";"1";"0";"1";"50"
"49272";"202100049272";"4";"2";"2";"0";"2";"1";"1";"0";"1";"30"
"49273";"202100049273";"4";"2";"2";"1";"4";"1";"1";NA;"5";"50"
"49274";"202100049274";"4";"1";"1";"1";"1";"1";"2";NA;"5";"50"
"49275";"202100049275";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49276";"202100049276";"4";"2";"2";"1";"1";"1";"1";NA;"5";"50"
"49277";"202100049277";"4";"2";"6";"3";"1";"1";"2";"0";"1";"30"
"49278";"202100049278";"4";"1";"1";"0";"1";"1";"2";"0";"1";"50"
"49279";"202100049279";"4";"1";"1";"2";"2";"1";"1";NA;"5";"30"
"49280";"202100049280";"4";"1";"2";"3";"1";"1";"1";"0";"1";"50"
"49281";"202100049281";"4";"2";"4";"1";"1";"1";"2";NA;"5";"50"
"49282";"202100049282";"4";"1";"1";"0";"2";"1";"1";"0";"1";"50"
"49283";"202100049283";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49284";"202100049284";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"49285";"202100049285";"4";"2";"4";"2";"1";"1";"1";"0";"1";"50"
"49286";"202100049286";"4";NA;"0";"0";"1";"1";"1";"0";"1";"50"
"49287";"202100049287";"4";"1";"1";"0";"1";"2";"1";"0";"1";"50"
"49288";"202100049288";"3";"2";"2";"1";"1";"1";"2";"0";"4";"50"
"49289";"202100049289";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49290";"202100049290";"3";"3";"5";"3";"1";"1";"2";"0";"1";"50"
"49291";"202100049291";"3";"2";"2";"0";"1";"1";"2";"0";"1";"30"
"49292";"202100049292";"3";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"49293";"202100049293";"3";"1";"2";"0";"1";"1";"2";"0";"1";"50"
"49294";"202100049294";"3";"1";"1";"0";"1";"3";"1";"0";"8";"50"
"49295";"202100049295";"4";"1";"2";"0";"1";"1";"1";"0";"1";"50"
"49296";"202100049296";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49297";"202100049297";"3";"2";"2";"0";"2";"3";"1";"0";"1";"30"
"49298";"202100049298";"4";"2";"4";"0";"1";"1";"1";"0";"1";"50"
"49299";"202100049299";"4";NA;"2";"0";"1";"1";"1";"0";"1";"30"
"49300";"202100049300";"3";"1";"3";"0";"1";"1";"1";"0";"1";"50"
"49301";"202100049301";"3";"2";"2";"0";"2";"1";"1";"0";"1";"80"
"49302";"202100049302";"4";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"49303";"202100049303";"3";"2";"2";"0";"1";"3";"1";"0";"1";"50"
"49304";"202100049304";"3";"2";"2";"0";"2";"2";"1";"0";"1";"80"
"49305";"202100049305";"3";"2";"2";"0";"2";"2";"1";"0";"3";"80"
"49306";"202100049306";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49307";"202100049307";"3";"2";"2";"0";"2";"2";"1";"0";"3";"80"
"49308";"202100049308";"4";"2";"2";"0";"1";"1";"1";"0";"3";"80"
"49309";"202100049309";"3";"2";"2";"0";"1";"1";"1";"5";"1";"70"
"49310";"202100049310";"6";NA;NA;"0";"1";"1";"1";"0";"6";"50"
"49311";"202100049311";"4";"2";"2";"0";"2";"3";"1";"0";"1";"30"
"49312";"202100049312";"3";"2";"2";"0";"1";"1";"1";"0";"1";NA
"49313";"202100049313";"4";"2";"2";"0";"1";"1";"1";"0";"3";"80"
"49314";"202100049314";"3";"2";"2";"0";"1";"3";"1";"0";"1";"90"
"49315";"202100049315";"3";"2";"2";"0";"1";"1";"1";"5";"4";"50"
"49316";"202100049316";"6";NA;"0";"0";"1";"1";"1";"0";"8";NA
"49317";"202100049317";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49318";"202100049318";"3";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49319";"202100049319";"3";"2";"2";"0";"1";"3";"1";"0";"3";"50"
"49320";"202100049320";"2";"2";"2";"0";"3";"2";"1";"9";"1";"80"
"49321";"202100049321";"1";"1";"2";"0";"2";"1";"1";"0";"1";"130"
"49322";"202100049322";"2";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49323";"202100049323";"4";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"49324";"202100049324";"3";"1";"1";"0";"1";"1";"1";"0";"3";"70"
"49325";"202100049325";"1";"1";"3";"0";"1";"1";"1";"0";"1";"130"
"49326";"202100049326";"2";"2";"2";"0";"2";"1";"2";"0";"1";"110"
"49327";"202100049327";"2";"2";"2";"0";"2";"2";"1";"0";"1";"70"
"49328";"202100049328";"3";"2";"2";"0";"1";"1";"1";"0";"1";"90"
"49329";"202100049329";"7";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"49330";"202100049330";"3";"2";"2";"0";"1";"1";"1";"0";"1";"60"
"49331";"202100049331";"3";"2";"2";"0";"2";"2";"1";"0";"1";"30"
"49332";"202100049332";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49333";"202100049333";"4";"2";"2";"0";"1";"1";"1";"5";"1";"80"
"49334";"202100049334";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"49335";"202100049335";"3";"2";"2";"0";"1";"1";"1";"0";"3";"80"
"49336";"202100049336";"1";NA;"3";"0";"1";"1";"1";"0";"1";"70"
"49337";"202100049337";"1";"3";"4";"0";"1";"1";"1";"0";"1";"70"
"49338";"202100049338";"1";"3";"4";"0";"1";"1";"1";"0";"1";"110"
"49339";"202100049339";"2";NA;"2";"0";"3";"2";"2";"0";"1";"70"
"49340";"202100049340";"1";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"49341";"202100049341";"2";"1";"2";"0";"1";"1";"1";"0";"1";"90"
"49342";"202100049342";"1";"3";"10";"0";"4";"1";"2";"0";"1";"90"
"49343";"202100049343";"2";"3";"4";"0";"1";"1";"1";"3";"1";"110"
"49344";"202100049344";"1";"3";"6";"0";"1";"1";"1";"0";"1";"90"
"49345";"202100049345";"2";"3";"5";"0";"1";"1";"1";"0";"1";"90"
"49346";"202100049346";"1";"3";"6";"0";"1";"1";"1";"0";"1";"90"
"49347";"202100049347";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49348";"202100049348";"2";"2";"0";"0";"1";"1";"1";"0";"1";"50"
"49349";"202100049349";"4";"2";"2";"0";"4";"1";"1";"0";"1";"50"
"49350";"202100049350";"2";"2";"2";"0";"1";"1";"1";"0";"3";"70"
"49351";"202100049351";"3";"2";"1";"0";"1";"1";"1";"0";"1";"50"
"49352";"202100049352";"4";"2";"2";"0";"2";"1";"1";"0";"3";"50"
"49353";"202100049353";"4";"2";"4";"1";"1";"1";"1";"0";"1";"50"
"49354";"202100049354";"3";NA;"0";"0";"4";"1";"1";"0";"1";"50"
"49355";"202100049355";"1";"1";"2";"0";"1";"1";"1";"0";"1";"90"
"49356";"202100049356";"7";"2";"2";"0";"1";"1";"1";"0";"3";"50"
"49357";"202100049357";"4";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"49358";"202100049358";"4";"2";"2";"0";"1";"1";"1";"0";"8";"15"
"49359";"202100049359";"4";NA;"2";"0";"1";"2";"1";"9";"4";"50"
"49360";"202100049360";"3";"1";"1";"1";"1";"1";"1";"0";"6";"30"
"49361";"202100049361";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49362";"202100049362";"4";"2";"2";"0";"1";"1";"1";"5";"1";"50"
"49363";"202100049363";"3";"2";"2";"0";"1";"2";"1";"0";"1";"80"
"49364";"202100049364";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49365";"202100049365";"4";"2";"2";"0";"1";"1";"9";"0";"1";"50"
"49366";"202100049366";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49367";"202100049367";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49368";"202100049368";"4";NA;"1";"0";"1";"2";"1";"9";"1";"50"
"49369";"202100049369";"4";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"49370";"202100049370";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49371";"202100049371";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49372";"202100049372";"3";"2";"4";"0";"1";"1";"1";"0";"1";"90"
"49373";"202100049373";"4";"2";"1";"0";"1";"1";"1";"0";"1";"50"
"49374";"202100049374";"4";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"49375";"202100049375";"4";NA;"2";"0";"1";"1";"1";"0";"4";"50"
"49376";"202100049376";"4";"2";"4";"0";"1";"1";"1";"5";"1";"50"
"49377";"202100049377";"3";"2";"2";"0";"1";"3";"1";"0";"1";"80"
"49378";"202100049378";"3";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"49379";"202100049379";"4";"2";"2";"0";"2";"1";"1";"5";"1";"30"
"49380";"202100049380";"4";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"49381";"202100049381";"4";"2";"2";"1";"1";"1";"1";"0";"5";"50"
"49382";"202100049382";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49383";"202100049383";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49384";"202100049384";"4";"2";"2";"3";"3";"1";"1";NA;"1";"30"
"49385";"202100049385";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49386";"202100049386";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49387";"202100049387";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49388";"202100049388";"4";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"49389";"202100049389";"4";"2";"2";"0";"2";"1";"2";"0";"1";"50"
"49390";"202100049390";"4";NA;"0";"0";"1";"1";"1";"9";"1";"50"
"49391";"202100049391";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49392";"202100049392";"4";"1";"1";"2";"1";"1";"1";"0";"1";"30"
"49393";"202100049393";"4";"1";"0";"0";"1";"1";"1";"0";"1";"50"
"49394";"202100049394";"4";"1";"1";"2";"1";"1";"2";"0";"1";"50"
"49395";"202100049395";"4";"2";"2";"0";"1";"1";"1";"5";"1";"30"
"49396";"202100049396";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49397";"202100049397";"4";"2";"2";"2";"2";"3";"1";"5";"1";"50"
"49398";"202100049398";"2";"3";"5";"0";"1";"3";"1";"3";"1";"70"
"49399";"202100049399";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49400";"202100049400";"4";"2";"0";"0";"3";"4";"1";"0";"1";"50"
"49401";"202100049401";"4";"3";"2";"0";"1";"1";"1";"0";"1";"50"
"49402";"202100049402";"7";"2";"0";"0";"1";"2";"1";"0";"1";"50"
"49403";"202100049403";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49404";"202100049404";"4";"2";"2";"0";"2";"3";"1";"0";"1";"50"
"49405";"202100049405";"7";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"49406";"202100049406";"4";"2";"2";"0";"2";"3";"1";"0";"1";"50"
"49407";"202100049407";"3";"3";"5";"0";"1";"1";"1";"0";"1";"50"
"49408";"202100049408";"4";"1";"3";"0";"1";"1";"1";"0";"1";"70"
"49409";"202100049409";"4";"1";"1";"2";"1";"1";"1";"0";"1";"30"
"49410";"202100049410";"4";"1";"1";"0";"2";"1";"1";"0";"1";"50"
"49411";"202100049411";"4";"1";"0";"0";"1";"2";"1";"0";"1";"50"
"49412";"202100049412";"4";"2";"4";"0";"1";"1";"1";"0";"1";"30"
"49413";"202100049413";"4";"1";"3";"1";"1";"1";"1";NA;"5";"30"
"49414";"202100049414";"4";"1";"1";"1";"1";"1";"1";"0";"1";"50"
"49415";"202100049415";"4";"2";"1";"3";"1";"1";"1";"6";"1";"50"
"49416";"202100049416";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49417";"202100049417";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49418";"202100049418";"4";"2";"1";"0";"2";"1";"1";"0";"1";"30"
"49419";"202100049419";"3";"2";"2";"3";"1";"1";"1";"0";"1";"50"
"49420";"202100049420";"3";"1";"1";"0";"1";"1";"1";"0";"4";"50"
"49421";"202100049421";"4";"2";"2";"0";"1";"1";"1";"0";"4";"50"
"49422";"202100049422";"4";"2";"4";"2";"2";"1";"1";"0";"5";"50"
"49423";"202100049423";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49424";"202100049424";"4";NA;"1";"0";"1";"1";"1";"8";"1";"50"
"49425";"202100049425";"3";"1";"1";"0";"1";"1";"1";"9";"8";"50"
"49426";"202100049426";"3";"4";"2";"0";"1";"1";"1";"0";"1";"50"
"49427";"202100049427";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49428";"202100049428";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49429";"202100049429";"4";"1";"1";"0";"1";"1";"1";"0";"1";"30"
"49430";"202100049430";"4";"2";"5";"3";"1";"1";"1";"0";"1";"50"
"49431";"202100049431";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"49432";"202100049432";"3";"3";"1";"0";"1";"1";"1";"5";"1";"30"
"49433";"202100049433";"4";"2";"2";"0";"4";"2";"2";"0";"1";"50"
"49434";"202100049434";"4";"1";"1";"0";"1";"1";"1";"0";"1";"30"
"49435";"202100049435";"3";"2";"2";"0";"3";"1";"2";"0";"1";"80"
"49436";"202100049436";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49437";"202100049437";"3";"2";"2";"0";"1";"1";"1";"5";"1";"90"
"49438";"202100049438";"3";"2";"2";"0";"1";"1";"1";"9";"1";"70"
"49439";"202100049439";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49440";"202100049440";"3";"2";"2";"0";"1";"1";"1";"0";"8";"80"
"49441";"202100049441";"3";"2";"2";"0";"1";"1";"2";"0";"1";"80"
"49442";"202100049442";"3";"2";"2";"0";"1";"1";"1";"9";"1";"50"
"49443";"202100049443";"3";"2";"2";"0";"1";"3";"1";"0";"1";"80"
"49444";"202100049444";"3";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"49445";"202100049445";"3";"2";"1";"0";"2";"4";"2";"0";"1";"50"
"49446";"202100049446";"3";"2";"2";"0";"3";"2";"2";"0";"3";"80"
"49447";"202100049447";"4";NA;"1";"0";"2";"1";"1";"0";"1";"30"
"49448";"202100049448";"3";"2";"2";"0";"1";"1";"1";"0";"8";"70"
"49449";"202100049449";"2";"2";"2";"0";"1";"1";"2";"0";"3";"60"
"49450";"202100049450";"1";"3";"6";"0";"1";"1";"1";"0";"1";"110"
"49451";"202100049451";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49452";"202100049452";"3";"2";"2";"0";"1";"1";"1";"5";"1";"80"
"49453";"202100049453";"3";"2";"2";"0";"4";"1";"1";"0";"1";"50"
"49454";"202100049454";"3";"2";"2";"0";"1";"2";"2";"0";"1";"90"
"49455";"202100049455";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49456";"202100049456";"4";"2";"2";"0";"2";"3";"1";"0";"1";"50"
"49457";"202100049457";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49458";"202100049458";"3";"2";"2";"0";"1";"1";"2";"0";"8";"80"
"49459";"202100049459";"1";"1";"1";"0";"1";"3";"1";"3";"1";"70"
"49460";"202100049460";"1";"3";"3";"0";"2";"3";"1";"0";"8";"90"
"49461";"202100049461";"1";"3";"5";"0";"1";"1";"1";"2";"1";"130"
"49462";"202100049462";"2";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"49463";"202100049463";"1";"1";"3";"0";"1";"1";"1";"1";"1";"70"
"49464";"202100049464";"2";"2";"4";"0";"1";"2";"1";"0";"1";"110"
"49465";"202100049465";"1";"3";"8";"0";"2";"1";"1";"0";"1";"110"
"49466";"202100049466";"1";"1";"1";"0";"1";"1";"2";"3";"1";NA
"49467";"202100049467";"4";"1";"1";"0";"2";"1";"1";"3";"1";"50"
"49468";"202100049468";"2";"1";"2";"0";"2";"1";"1";"0";"1";"50"
"49469";"202100049469";"4";"2";"2";"0";"1";"1";"1";"9";"8";"50"
"49470";"202100049470";"3";"2";"1";"1";"1";"1";"2";"0";"1";"50"
"49471";"202100049471";"4";"1";"2";"3";"1";"1";"1";"0";"1";"50"
"49472";"202100049472";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49473";"202100049473";"4";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"49474";"202100049474";"2";"3";"2";"0";"1";"1";"1";"0";"1";"70"
"49475";"202100049475";"3";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"49476";"202100049476";"3";"3";"5";"0";"1";"1";"1";"0";"1";"50"
"49477";"202100049477";"4";"2";"1";"2";"1";"1";"1";"0";"1";"50"
"49478";"202100049478";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49479";"202100049479";"4";"3";"3";"0";"1";"1";"1";"0";"1";"50"
"49480";"202100049480";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49481";"202100049481";"3";"2";"3";"0";"1";"1";"1";"0";"1";"90"
"49482";"202100049482";"4";"2";"2";"0";"1";"2";"1";"0";"1";"30"
"49483";"202100049483";"4";"2";"2";"1";"2";"4";"1";NA;"5";NA
"49484";"202100049484";"4";NA;"0";"0";"1";"1";"1";"0";"1";"30"
"49485";"202100049485";"4";"2";"2";"1";"1";"1";"1";"0";"1";"50"
"49486";"202100049486";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49487";"202100049487";"4";"1";"1";"0";"1";"3";"1";"5";"1";"50"
"49488";"202100049488";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49489";"202100049489";"3";"2";"2";NA;"1";"1";"1";"5";"1";NA
"49490";"202100049490";"3";"2";"1";NA;"2";"3";"1";"0";"1";"50"
"49491";"202100049491";"4";"2";"2";"0";"1";"1";"1";"9";"1";"50"
"49492";"202100049492";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49493";"202100049493";"3";"1";"2";"0";"1";"2";"1";"2";"1";"50"
"49494";"202100049494";"7";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49495";"202100049495";"3";"2";"2";"0";"1";"1";"1";"5";"1";"70"
"49496";"202100049496";"4";"2";"2";"2";"1";"1";"1";"0";"1";"50"
"49497";"202100049497";"4";"2";"2";"2";"1";"1";"1";"5";"1";"50"
"49498";"202100049498";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49499";"202100049499";"4";"2";"2";"2";"1";"1";"1";"0";"1";"50"
"49500";"202100049500";"2";"2";"0";"0";"1";"1";"1";"0";"1";"70"
"49501";"202100049501";"4";"3";"4";"2";"1";"1";"1";"0";"5";"50"
"49502";"202100049502";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49503";"202100049503";"4";"2";"3";"0";"1";"1";"1";"0";"1";"50"
"49504";"202100049504";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49505";"202100049505";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49506";"202100049506";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49507";"202100049507";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"49508";"202100049508";"7";"3";"4";"0";"1";"1";"1";"5";"1";"50"
"49509";"202100049509";"3";"2";"2";"0";"1";"2";"1";"3";"1";"70"
"49510";"202100049510";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49511";"202100049511";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49512";"202100049512";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49513";"202100049513";"4";"3";"4";"0";"2";"1";"1";"0";"1";"50"
"49514";"202100049514";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49515";"202100049515";"4";"3";"0";"0";"1";"1";"1";"0";"1";"50"
"49516";"202100049516";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49517";"202100049517";"4";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"49518";"202100049518";"4";"1";"1";"2";"1";"2";"1";"0";"5";"50"
"49519";"202100049519";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49520";"202100049520";"4";"1";"4";"0";"1";"3";"2";"1";"1";"70"
"49521";"202100049521";"4";"2";"3";"1";"1";"1";"1";NA;"5";"50"
"49522";"202100049522";"4";"2";"3";"3";"2";"1";"1";"0";"1";"50"
"49523";"202100049523";"4";"1";"2";"3";"1";"1";"1";NA;"6";"50"
"49524";"202100049524";"4";"1";"1";"0";"1";"1";"1";"8";"1";"30"
"49525";"202100049525";"4";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"49526";"202100049526";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49527";"202100049527";"4";"1";"2";"0";"3";"1";"1";"0";"1";"50"
"49528";"202100049528";"4";"1";"2";"3";"1";"1";"1";NA;"6";"50"
"49529";"202100049529";"4";"1";"1";"0";"1";"1";"1";"0";"1";"30"
"49530";"202100049530";"4";"2";"2";"2";"1";"1";"1";NA;"5";"50"
"49531";"202100049531";"4";"2";"2";"1";"1";"1";"1";NA;"5";"30"
"49532";"202100049532";"4";"2";"1";"0";"1";"1";"1";"0";"1";"50"
"49533";"202100049533";"4";"1";"1";"1";"4";"1";"1";"0";"1";"30"
"49534";"202100049534";"3";"2";"3";"3";"1";"1";"1";"0";"1";"50"
"49535";"202100049535";"4";"1";"2";"0";"1";"1";"1";"0";"1";"50"
"49536";"202100049536";"3";"1";"2";"0";"1";"1";"1";"0";"1";"50"
"49537";"202100049537";"3";"3";"4";"0";"1";"3";"1";"0";"1";"50"
"49538";"202100049538";"3";"2";"2";"1";"1";"1";"1";"0";"1";"50"
"49539";"202100049539";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"49540";"202100049540";"3";"2";"2";"0";"1";"1";"1";"0";"6";"50"
"49541";"202100049541";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49542";"202100049542";"4";"2";"1";"0";"1";"1";"1";"0";"1";"30"
"49543";"202100049543";"4";"1";"1";"0";"1";"1";"1";"0";"1";"30"
"49544";"202100049544";"4";"1";"2";"1";"1";"1";"1";"0";"1";"30"
"49545";"202100049545";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49546";"202100049546";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49547";"202100049547";"4";"1";"0";"0";"1";"1";"1";"0";"1";"50"
"49548";"202100049548";"3";"2";"2";"1";"1";"1";"1";"0";"1";"50"
"49549";"202100049549";"3";"2";"2";"0";"1";"3";"1";"0";"3";"80"
"49550";"202100049550";"4";"2";"2";"0";"1";"1";"1";"0";"8";"80"
"49551";"202100049551";"1";"3";"4";"0";"1";"1";"1";"9";"1";"130"
"49552";"202100049552";"1";"3";"4";"0";"1";"1";"1";"0";"3";"130"
"49553";"202100049553";"3";"2";"2";"0";"1";"2";"1";"0";"1";"80"
"49554";"202100049554";"3";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"49555";"202100049555";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49556";"202100049556";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49557";"202100049557";"3";"2";"2";"0";"3";"4";"1";"2";"1";"50"
"49558";"202100049558";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49559";"202100049559";"3";"2";"2";"0";"1";"1";"1";"9";"1";"50"
"49560";"202100049560";"3";"2";"2";"0";"1";"3";"1";"0";"1";"80"
"49561";"202100049561";"1";"3";"4";"0";"1";"3";"1";"2";"1";"110"
"49562";"202100049562";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"49563";"202100049563";"3";"2";"2";"0";"1";"1";"1";"0";"1";NA
"49564";"202100049564";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49565";"202100049565";"3";"2";"2";"0";"2";"2";"1";"0";"8";"80"
"49566";"202100049566";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49567";"202100049567";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49568";"202100049568";"3";"2";"2";"0";"1";"2";"1";"0";"1";"80"
"49569";"202100049569";"3";"2";"2";"0";"1";"1";"1";"0";"1";"90"
"49570";"202100049570";"4";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"49571";"202100049571";"1";"2";"3";"0";"2";"1";"1";"0";"1";"70"
"49572";"202100049572";"1";"1";"3";"0";"1";"1";"1";"0";"1";"90"
"49573";"202100049573";"1";"1";"2";"0";"2";"1";"1";"1";"1";"70"
"49574";"202100049574";"1";NA;"2";"0";"1";"1";"1";"0";"1";"70"
"49575";"202100049575";"1";"3";"4";"0";"1";"1";"1";"0";"1";"130"
"49576";"202100049576";"1";"3";"3";"0";"2";"1";"1";"0";"1";"110"
"49577";"202100049577";"2";"3";"7";"0";"3";"1";"1";"0";"1";"110"
"49578";"202100049578";"1";"3";"8";"0";"1";"1";"1";"1";"1";"90"
"49579";"202100049579";"3";"3";"5";"0";"1";"1";"1";"0";"1";"70"
"49580";"202100049580";"2";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"49581";"202100049581";"1";"3";"6";"0";"1";"1";"1";"0";"1";"90"
"49582";"202100049582";"1";"3";"9";"0";"1";"1";"1";"1";"1";"90"
"49583";"202100049583";"1";"3";NA;"0";"1";"1";"1";"0";"1";"70"
"49584";"202100049584";"1";"3";NA;"0";"1";"1";"1";"0";"1";"90"
"49585";"202100049585";"1";"3";"8";"0";"1";"1";"1";"0";"1";"110"
"49586";"202100049586";"1";"1";"4";"0";"1";"1";"1";"0";"1";"90"
"49587";"202100049587";"1";"3";"6";"0";"1";"1";"1";"0";"1";"90"
"49588";"202100049588";"1";"3";"2";"0";"2";"1";"1";"0";"1";"90"
"49589";"202100049589";"1";NA;"3";"0";"1";"1";"1";"0";"1";"90"
"49590";"202100049590";"1";"3";"2";"0";"2";"1";"1";"0";"1";"90"
"49591";"202100049591";"4";"3";"2";"0";"1";"3";"1";"0";"1";"50"
"49592";"202100049592";"4";"3";"2";"0";"1";"1";"1";"0";"1";"50"
"49593";"202100049593";"3";"2";"2";"2";"1";"1";"2";"0";"1";"50"
"49594";"202100049594";"4";"1";"2";"3";"1";"1";"1";"0";"6";"50"
"49595";"202100049595";"3";"2";"2";"0";"1";"2";"1";"0";"1";"80"
"49596";"202100049596";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49597";"202100049597";"1";"3";"7";"0";"1";"1";"1";"5";"3";"90"
"49598";"202100049598";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49599";"202100049599";"3";"2";"0";"0";"1";"1";"1";"9";"8";"50"
"49600";"202100049600";"4";"2";"1";"0";"1";"1";"1";"0";"1";"50"
"49601";"202100049601";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"49602";"202100049602";"4";"1";"1";"0";"1";"1";"1";"0";"1";"30"
"49603";"202100049603";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49604";"202100049604";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49605";"202100049605";"3";"2";"4";"0";"1";"1";"1";"5";"1";"50"
"49606";"202100049606";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"49607";"202100049607";"4";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"49608";"202100049608";"3";"2";"2";"0";"2";"3";"1";"0";"1";"70"
