"Num_Acc";"circ";"nbv";"vma";"surf_gr";"prof_gr";"plan_gr";"infrastructure"
"202100012488";"2";2;30;"normale";"pente/cote";"rectiligne";"non"
"202100012489";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100012490";"2";6;30;"normale";"plat";"rectiligne";"non"
"202100012491";"2";0;50;"normale";"plat";"rectiligne";"oui"
"202100012492";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100012493";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100012494";"3";4;50;"normale";"plat";"rectiligne";"oui"
"202100012495";"2";4;50;"normale";"pente/cote";"rectiligne";"oui"
"202100012496";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012497";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100012498";NA;2;30;"normale";"plat";"rectiligne";"non"
"202100012499";"1";3;50;"normale";"plat";"rectiligne";"oui"
"202100012500";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012501";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100012502";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100012503";"3";5;50;"normale";"plat";"rectiligne";"non"
"202100012504";"1";2;30;"normale";"plat";"courbe";"oui"
"202100012505";"2";2;30;"normale";"pente/cote";"rectiligne";"oui"
"202100012506";"1";4;50;"normale";"pente/cote";"rectiligne";"non"
"202100012507";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012508";"2";6;50;"normale";"plat";"rectiligne";"non"
"202100012509";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100012510";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012511";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012512";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100012513";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100012514";"2";1;50;"normale";"pente/cote";"rectiligne";"non"
"202100012515";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012516";"4";3;80;"normale";"pente/cote";"rectiligne";"oui"
"202100012517";"2";3;NA;"normale";"plat";"courbe";"non"
"202100012518";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100012519";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012520";"2";2;50;"normale";"plat";"courbe";"oui"
"202100012521";"2";2;80;"normale";"plat";"courbe";"non"
"202100012522";"2";2;NA;"normale";"plat";"rectiligne";"oui"
"202100012523";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012524";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100012525";"3";2;NA;"risquée";"plat";"rectiligne";"non"
"202100012526";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012527";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012528";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012529";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012530";"2";1;50;"normale";"plat";"courbe";"non"
"202100012531";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012532";"1";1;80;"normale";"plat";"rectiligne";"oui"
"202100012533";"3";0;90;"normale";"plat";"rectiligne";"oui"
"202100012534";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100012535";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012536";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100012537";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100012538";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012539";"1";2;80;"normale";"plat";"courbe";"non"
"202100012540";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012541";"2";1;30;"normale";"plat";"rectiligne";"non"
"202100012542";"2";2;90;"normale";"plat";"rectiligne";"non"
"202100012543";"2";2;NA;"risquée";"plat";"rectiligne";"oui"
"202100012544";"3";1;70;"normale";"pente/cote";"courbe";"non"
"202100012545";"2";2;90;"risquée";"plat";"rectiligne";"non"
"202100012546";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012547";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012548";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100012549";"2";2;50;"risquée";"pente/cote";"courbe";"oui"
"202100012550";"2";2;80;"normale";"plat";"courbe";"non"
"202100012551";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012552";"2";2;90;"normale";"plat";"rectiligne";"non"
"202100012553";"2";2;80;"normale";"plat";"courbe";"non"
"202100012554";"3";4;NA;"normale";"plat";"courbe";"non"
"202100012555";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012556";"3";4;130;"normale";"plat";"rectiligne";"non"
"202100012557";"2";3;NA;"normale";"plat";"rectiligne";"non"
"202100012558";"3";3;130;"normale";"plat";"rectiligne";"non"
"202100012559";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012560";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100012561";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012562";"3";2;110;"normale";"plat";"rectiligne";"non"
"202100012563";"1";2;110;"normale";"plat";"courbe";"oui"
"202100012564";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012565";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012566";"1";2;50;"normale";"plat";"courbe";"non"
"202100012567";"2";2;70;"normale";"plat";"courbe";"non"
"202100012568";"2";2;NA;"normale";"pente/cote";"rectiligne";"non"
"202100012569";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012570";"2";2;50;"normale";"plat";"courbe";"non"
"202100012571";"2";1;50;"risquée";"plat";"rectiligne";"non"
"202100012572";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100012573";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100012574";"2";2;80;"normale";"plat";"courbe";"non"
"202100012575";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012576";"3";3;70;"normale";"plat";"rectiligne";"oui"
"202100012577";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012578";NA;NA;30;"normale";"plat";"rectiligne";"oui"
"202100012579";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012580";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012581";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100012582";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100012583";"2";2;90;"normale";"plat";"rectiligne";"non"
"202100012584";"1";1;NA;"risquée";"pente/cote";"courbe";"oui"
"202100012585";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012586";"2";2;80;"normale";"plat";"rectiligne";"oui"
"202100012587";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012588";NA;1;50;"normale";"plat";"rectiligne";"non"
"202100012589";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100012590";"3";3;130;"risquée";"plat";"rectiligne";"non"
"202100012591";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012592";"1";3;70;"normale";"plat";"rectiligne";"non"
"202100012593";"1";2;110;"normale";"plat";"rectiligne";"non"
"202100012594";NA;3;50;"normale";"pente/cote";"rectiligne";"non"
"202100012595";"1";2;70;"normale";"plat";"rectiligne";"oui"
"202100012596";"3";6;90;"normale";"plat";"rectiligne";"non"
"202100012597";"3";6;90;"normale";"plat";"courbe";"non"
"202100012598";"3";4;130;"normale";"plat";"rectiligne";"non"
"202100012599";"3";6;50;"normale";"plat";"rectiligne";"non"
"202100012600";"1";2;70;"normale";"plat";"rectiligne";"non"
"202100012601";NA;4;110;"normale";"plat";"rectiligne";"non"
"202100012602";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100012603";"1";3;70;"risquée";"plat";"rectiligne";"non"
"202100012604";"3";8;90;"normale";"plat";"rectiligne";"non"
"202100012605";"1";2;90;"normale";"plat";"rectiligne";"non"
"202100012606";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100012607";"2";3;50;"normale";"pente/cote";"rectiligne";"oui"
"202100012608";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012609";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012610";"2";3;110;"risquée";"pente/cote";"rectiligne";"non"
"202100012611";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012612";"2";2;70;"risquée";"pente/cote";"courbe";"non"
"202100012613";NA;2;NA;"normale";"pente/cote";"rectiligne";"non"
"202100012614";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100012615";"2";0;50;"risquée";"plat";"rectiligne";"oui"
"202100012616";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100012617";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012618";"1";2;90;"normale";"plat";"rectiligne";"non"
"202100012619";"2";2;50;"normale";"plat";"courbe";"non"
"202100012620";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012621";"1";6;70;"normale";"plat";"rectiligne";"non"
"202100012622";"1";1;50;"normale";"pente/cote";"rectiligne";"non"
"202100012623";"1";4;50;"normale";"plat";"rectiligne";"non"
"202100012624";"2";4;50;"normale";"pente/cote";"courbe";"non"
"202100012625";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100012626";"1";1;50;"normale";"plat";"rectiligne";"oui"
"202100012627";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012628";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100012629";"2";1;30;"normale";"plat";"rectiligne";"non"
"202100012630";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012631";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012632";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100012633";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012634";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100012635";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100012636";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012637";"2";NA;NA;"normale";"plat";"rectiligne";"non"
"202100012638";"3";4;90;"normale";"pente/cote";"rectiligne";"non"
"202100012639";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100012640";"3";0;50;"normale";"pente/cote";"rectiligne";"non"
"202100012641";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012642";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012643";NA;0;50;"normale";"plat";"rectiligne";"non"
"202100012644";"3";1;50;"normale";"plat";"rectiligne";"oui"
"202100012645";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100012646";"1";1;50;"normale";"plat";"courbe";"oui"
"202100012647";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012648";"1";1;30;"normale";"plat";"courbe";"oui"
"202100012649";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012650";"1";0;50;"normale";"pente/cote";"rectiligne";"non"
"202100012651";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100012652";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100012653";"2";3;50;"normale";"plat";"rectiligne";"oui"
"202100012654";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100012655";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100012656";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100012657";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100012658";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100012659";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100012660";"3";4;90;"normale";"plat";"courbe";"non"
"202100012661";NA;2;50;"normale";"plat";"rectiligne";"oui"
"202100012662";"2";0;50;"normale";"pente/cote";"rectiligne";"non"
"202100012663";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100012664";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012665";"1";2;90;"normale";"plat";"rectiligne";"non"
"202100012666";"2";4;50;"normale";"plat";"courbe";"non"
"202100012667";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100012668";"1";3;30;"normale";"plat";"rectiligne";"non"
"202100012669";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100012670";"1";3;30;"normale";"plat";"rectiligne";"non"
"202100012671";"1";1;30;"normale";"pente/cote";"rectiligne";"non"
"202100012672";"1";2;30;"normale";"plat";"rectiligne";"non"
"202100012673";"2";1;30;"normale";"plat";"rectiligne";"non"
"202100012674";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100012675";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100012676";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100012677";"2";0;30;"normale";"plat";"rectiligne";"non"
"202100012678";"1";2;30;"normale";"plat";"rectiligne";"non"
"202100012679";"2";4;30;"normale";"plat";"rectiligne";"non"
"202100012680";"1";2;30;"risquée";"plat";"rectiligne";NA
"202100012681";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100012682";NA;2;30;"normale";"plat";"rectiligne";"non"
"202100012683";NA;1;30;"normale";"plat";"rectiligne";NA
"202100012684";"2";2;NA;"normale";"plat";"rectiligne";NA
"202100012685";"1";2;30;"normale";"plat";"rectiligne";"non"
"202100012686";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100012687";"2";0;30;"normale";"plat";"rectiligne";"oui"
"202100012688";"2";4;50;"normale";"plat";"rectiligne";"oui"
"202100012689";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012690";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100012691";"2";3;30;"normale";"plat";"rectiligne";"non"
"202100012692";"1";4;50;"normale";"plat";"rectiligne";"non"
"202100012693";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012694";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100012695";"2";2;80;"normale";"plat";"courbe";"non"
"202100012696";"2";2;NA;"normale";"plat";"courbe";"non"
"202100012697";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100012698";"3";4;130;"normale";"plat";"rectiligne";"non"
"202100012699";"2";1;50;"normale";"pente/cote";"courbe";"non"
"202100012700";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100012701";"2";2;80;"normale";"plat";"courbe";"non"
"202100012702";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012703";"3";5;130;"normale";"plat";"rectiligne";"non"
"202100012704";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100012705";"2";1;80;"normale";"plat";"rectiligne";"non"
"202100012706";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012707";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012708";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100012709";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012710";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012711";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100012712";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012713";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012714";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100012715";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100012716";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012717";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100012718";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012719";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012720";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012721";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100012722";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012723";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100012724";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100012725";"2";3;80;"normale";"plat";"rectiligne";"oui"
"202100012726";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012727";"2";2;90;"normale";"plat";"courbe";"non"
"202100012728";"2";2;90;"normale";"plat";"rectiligne";"non"
"202100012729";"1";2;70;"normale";"plat";"rectiligne";"non"
"202100012730";"2";2;NA;"normale";"plat";"courbe";"non"
"202100012731";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100012732";NA;2;50;"risquée";"plat";"rectiligne";"non"
"202100012733";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100012734";"2";2;90;"normale";"pente/cote";"rectiligne";"non"
"202100012735";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012736";"1";1;50;"normale";"plat";"courbe";"non"
"202100012737";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100012738";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100012739";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100012740";"2";2;60;"normale";"plat";"rectiligne";"non"
"202100012741";"3";4;130;"normale";"pente/cote";"rectiligne";"non"
"202100012742";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100012743";"2";2;80;"normale";"plat";"courbe";"non"
"202100012744";"3";2;130;"normale";"pente/cote";"rectiligne";"non"
"202100012745";"2";2;30;"normale";"plat";"courbe";"non"
"202100012746";"3";4;130;"normale";"plat";"rectiligne";"non"
"202100012747";"3";3;130;"normale";"plat";"rectiligne";"non"
"202100012748";"1";4;130;"normale";"plat";"courbe";"non"
"202100012749";"2";2;60;"risquée";"plat";"rectiligne";"non"
"202100012750";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012751";"2";2;110;"risquée";"plat";"rectiligne";"non"
"202100012752";"2";2;70;"normale";"pente/cote";"rectiligne";"oui"
"202100012753";"2";2;80;"normale";"plat";"courbe";"non"
"202100012754";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012755";"2";3;90;"normale";"plat";"rectiligne";"non"
"202100012756";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100012757";"1";1;70;"normale";"plat";"rectiligne";"non"
"202100012758";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012759";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100012760";"3";4;110;"normale";"plat";"courbe";"non"
"202100012761";"2";2;70;"normale";"pente/cote";"rectiligne";"non"
"202100012762";"2";2;NA;"normale";"pente/cote";"courbe";"non"
"202100012763";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012764";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012765";"2";2;80;"normale";"plat";"courbe";"non"
"202100012766";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100012767";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012768";"2";2;80;"risquée";"pente/cote";"rectiligne";"non"
"202100012769";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012770";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012771";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012772";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012773";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100012774";"1";4;110;"normale";"plat";"rectiligne";"non"
"202100012775";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100012776";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012777";"2";2;80;"normale";"pente/cote";"courbe";"oui"
"202100012778";"2";2;80;"risquée";"pente/cote";"rectiligne";"non"
"202100012779";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100012780";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100012781";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100012782";"1";2;70;"normale";"plat";"rectiligne";"non"
"202100012783";"1";2;70;"normale";"plat";"courbe";"oui"
"202100012784";"3";2;70;"normale";"pente/cote";"rectiligne";"oui"
"202100012785";"1";3;90;"normale";"plat";"rectiligne";"non"
"202100012786";"1";3;70;"normale";"plat";"rectiligne";"non"
"202100012787";"3";4;90;"normale";"pente/cote";"rectiligne";"non"
"202100012788";"3";6;70;"normale";"plat";"rectiligne";"non"
"202100012789";"1";5;90;"normale";"plat";"rectiligne";"non"
"202100012790";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100012791";"1";3;110;"normale";"plat";"rectiligne";"non"
"202100012792";"1";6;90;"normale";"plat";"rectiligne";"non"
"202100012793";"3";6;90;"normale";"plat";"rectiligne";"non"
"202100012794";"3";3;90;"normale";"plat";"rectiligne";"non"
"202100012795";"1";4;90;"normale";"plat";"rectiligne";"oui"
"202100012796";"3";6;70;"normale";"plat";"rectiligne";"oui"
"202100012797";"3";8;90;"normale";"plat";"rectiligne";"non"
"202100012798";"1";3;90;"risquée";"plat";"courbe";"non"
"202100012799";"1";5;90;"normale";"plat";"rectiligne";"non"
"202100012800";"2";4;110;"normale";"plat";"rectiligne";"non"
"202100012801";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100012802";"1";3;90;"normale";"plat";"rectiligne";"non"
"202100012803";"1";2;30;"normale";"plat";"rectiligne";"non"
